ID;Time[s];JTAG: States
20530;1.25024;SHIFT-DR
20531;1.25024;SHIFT-DR
20532;1.25024;SHIFT-DR
20533;1.25024;SHIFT-DR
20534;1.25024;SHIFT-DR
20535;1.25025;SHIFT-DR
20536;1.25025;SHIFT-DR
20537;1.25025;SHIFT-DR
20538;1.25025;SHIFT-DR
20539;1.25026;SHIFT-DR
20540;1.25026;SHIFT-DR
20541;1.25026;SHIFT-DR
20542;1.25026;SHIFT-DR
20543;1.25026;SHIFT-DR
20544;1.25027;SHIFT-DR
20545;1.25027;SHIFT-DR
20546;1.25027;SHIFT-DR
20547;1.25027;SHIFT-DR
20548;1.25028;SHIFT-DR
20549;1.25028;SHIFT-DR
20550;1.25028;SHIFT-DR
20551;1.25028;SHIFT-DR
20552;1.25028;SHIFT-DR
20553;1.25029;SHIFT-DR
20554;1.25029;SHIFT-DR
20555;1.25029;SHIFT-DR
20556;1.25029;SHIFT-DR
20557;1.2503;SHIFT-DR
20558;1.2503;SHIFT-DR
20559;1.2503;SHIFT-DR
20560;1.2503;SHIFT-DR
20561;1.25031;SHIFT-DR
20562;1.25031;SHIFT-DR
20563;1.25031;SHIFT-DR
20564;1.25031;SHIFT-DR
20565;1.25032;SHIFT-DR
20566;1.25032;SHIFT-DR
20567;1.25032;SHIFT-DR
20568;1.25032;SHIFT-DR
20569;1.25033;SHIFT-DR
20570;1.25033;SHIFT-DR
20571;1.25033;SHIFT-DR
20572;1.25033;SHIFT-DR
20573;1.25033;SHIFT-DR
20574;1.25034;SHIFT-DR
20575;1.25034;SHIFT-DR
20576;1.25034;SHIFT-DR
20577;1.25034;SHIFT-DR
20578;1.25035;SHIFT-DR
20579;1.25035;SHIFT-DR
20580;1.25035;SHIFT-DR
20581;1.25035;SHIFT-DR
20582;1.25035;SHIFT-DR
20583;1.25036;SHIFT-DR
20584;1.25036;SHIFT-DR
20585;1.25036;SHIFT-DR
20586;1.25036;SHIFT-DR
20587;1.25037;SHIFT-DR
20588;1.25037;SHIFT-DR
20589;1.25037;SHIFT-DR
20590;1.25037;SHIFT-DR
20591;1.25037;SHIFT-DR
20592;1.25038;SHIFT-DR
20593;1.25038;SHIFT-DR
20594;1.25038;SHIFT-DR
20595;1.25038;SHIFT-DR
20596;1.25039;SHIFT-DR
20597;1.25039;SHIFT-DR
20598;1.25039;SHIFT-DR
20599;1.25039;SHIFT-DR
20600;1.25039;SHIFT-DR
20601;1.2504;SHIFT-DR
20602;1.2504;SHIFT-DR
20603;1.2504;SHIFT-DR
20604;1.2504;SHIFT-DR
20605;1.25041;SHIFT-DR
20606;1.25041;SHIFT-DR
20607;1.25041;SHIFT-DR
20608;1.25041;SHIFT-DR
20609;1.25042;SHIFT-DR
20610;1.25042;SHIFT-DR
20611;1.25042;SHIFT-DR
20612;1.25042;SHIFT-DR
20613;1.25042;SHIFT-DR
20614;1.25043;SHIFT-DR
20615;1.25043;SHIFT-DR
20616;1.25043;SHIFT-DR
20617;1.25043;SHIFT-DR
20618;1.25044;SHIFT-DR
20619;1.25044;SHIFT-DR
20620;1.25044;SHIFT-DR
20621;1.25044;SHIFT-DR
20622;1.25044;SHIFT-DR
20623;1.25045;SHIFT-DR
20624;1.25045;SHIFT-DR
20625;1.25045;SHIFT-DR
20626;1.25045;SHIFT-DR
20627;1.25046;SHIFT-DR
20628;1.25046;SHIFT-DR
20629;1.25046;SHIFT-DR
20630;1.25046;SHIFT-DR
20631;1.25046;SHIFT-DR
20632;1.25047;SHIFT-DR
20633;1.25047;SHIFT-DR
20634;1.25047;SHIFT-DR
20635;1.25047;SHIFT-DR
20636;1.25048;SHIFT-DR
20637;1.25048;SHIFT-DR
20638;1.25048;SHIFT-DR
20639;1.25048;SHIFT-DR
20640;1.25048;SHIFT-DR
20641;1.25049;SHIFT-DR
20642;1.25049;SHIFT-DR
20643;1.25049;SHIFT-DR
20644;1.2505;SHIFT-DR
20645;1.2505;SHIFT-DR
20646;1.2505;SHIFT-DR
20647;1.2505;SHIFT-DR
20648;1.2505;SHIFT-DR
20649;1.25051;SHIFT-DR
20650;1.25051;SHIFT-DR
20651;1.25051;SHIFT-DR
20652;1.25051;SHIFT-DR
20653;1.25052;SHIFT-DR
20654;1.25052;SHIFT-DR
20655;1.25052;SHIFT-DR
20656;1.25052;SHIFT-DR
20657;1.25096;SHIFT-DR
20658;1.25097;SHIFT-DR
20659;1.25097;SHIFT-DR
20660;1.25097;SHIFT-DR
20661;1.25097;SHIFT-DR
20662;1.25097;SHIFT-DR
20663;1.25098;SHIFT-DR
20664;1.25098;SHIFT-DR
20665;1.25098;SHIFT-DR
20666;1.25098;SHIFT-DR
20667;1.25099;SHIFT-DR
20668;1.25099;SHIFT-DR
20669;1.25099;SHIFT-DR
20670;1.25099;SHIFT-DR
20671;1.25099;SHIFT-DR
20672;1.251;SHIFT-DR
20673;1.251;SHIFT-DR
20674;1.251;SHIFT-DR
20675;1.251;SHIFT-DR
20676;1.25101;SHIFT-DR
20677;1.25101;SHIFT-DR
20678;1.25101;SHIFT-DR
20679;1.25101;SHIFT-DR
20680;1.25101;SHIFT-DR
20681;1.25102;SHIFT-DR
20682;1.25102;SHIFT-DR
20683;1.25102;SHIFT-DR
20684;1.25102;SHIFT-DR
20685;1.25103;SHIFT-DR
20686;1.25103;SHIFT-DR
20687;1.25103;SHIFT-DR
20688;1.25103;SHIFT-DR
20689;1.25104;SHIFT-DR
20690;1.25104;SHIFT-DR
20691;1.25104;SHIFT-DR
20692;1.25104;SHIFT-DR
20693;1.25105;SHIFT-DR
20694;1.25105;SHIFT-DR
20695;1.25105;SHIFT-DR
20696;1.25105;SHIFT-DR
20697;1.25106;SHIFT-DR
20698;1.25106;SHIFT-DR
20699;1.25106;SHIFT-DR
20700;1.25106;SHIFT-DR
20701;1.25106;SHIFT-DR
20702;1.25107;SHIFT-DR
20703;1.25107;SHIFT-DR
20704;1.25107;SHIFT-DR
20705;1.25107;SHIFT-DR
20706;1.25108;SHIFT-DR
20707;1.25108;SHIFT-DR
20708;1.25108;SHIFT-DR
20709;1.25108;SHIFT-DR
20710;1.25108;SHIFT-DR
20711;1.25109;SHIFT-DR
20712;1.25109;SHIFT-DR
20713;1.25109;SHIFT-DR
20714;1.25109;SHIFT-DR
20715;1.2511;SHIFT-DR
20716;1.2511;SHIFT-DR
20717;1.2511;SHIFT-DR
20718;1.2511;SHIFT-DR
20719;1.2511;SHIFT-DR
20720;1.25111;SHIFT-DR
20721;1.25111;SHIFT-DR
20722;1.25111;SHIFT-DR
20723;1.25111;SHIFT-DR
20724;1.25112;SHIFT-DR
20725;1.25112;SHIFT-DR
20726;1.25112;SHIFT-DR
20727;1.25112;SHIFT-DR
20728;1.25112;SHIFT-DR
20729;1.25113;SHIFT-DR
20730;1.25113;SHIFT-DR
20731;1.25113;SHIFT-DR
20732;1.25113;SHIFT-DR
20733;1.25114;SHIFT-DR
20734;1.25114;SHIFT-DR
20735;1.25114;SHIFT-DR
20736;1.25114;SHIFT-DR
20737;1.25115;SHIFT-DR
20738;1.25115;SHIFT-DR
20739;1.25115;SHIFT-DR
20740;1.25115;SHIFT-DR
20741;1.25115;SHIFT-DR
20742;1.25116;SHIFT-DR
20743;1.25116;SHIFT-DR
20744;1.25116;SHIFT-DR
20745;1.25116;SHIFT-DR
20746;1.25117;SHIFT-DR
20747;1.25117;SHIFT-DR
20748;1.25117;SHIFT-DR
20749;1.25117;SHIFT-DR
20750;1.25117;SHIFT-DR
20751;1.25118;SHIFT-DR
20752;1.25118;SHIFT-DR
20753;1.25118;SHIFT-DR
20754;1.25118;SHIFT-DR
20755;1.25119;SHIFT-DR
20756;1.25119;SHIFT-DR
20757;1.25119;SHIFT-DR
20758;1.25119;SHIFT-DR
20759;1.25119;SHIFT-DR
20760;1.2512;SHIFT-DR
20761;1.2512;SHIFT-DR
20762;1.2512;SHIFT-DR
20763;1.2512;SHIFT-DR
20764;1.25121;SHIFT-DR
20765;1.25121;SHIFT-DR
20766;1.25121;SHIFT-DR
20767;1.25121;SHIFT-DR
20768;1.25121;SHIFT-DR
20769;1.25122;SHIFT-DR
20770;1.25122;SHIFT-DR
20771;1.25122;SHIFT-DR
20772;1.25123;SHIFT-DR
20773;1.25123;SHIFT-DR
20774;1.25123;SHIFT-DR
20775;1.25123;SHIFT-DR
20776;1.25123;SHIFT-DR
20777;1.25124;SHIFT-DR
20778;1.25124;SHIFT-DR
20779;1.25124;SHIFT-DR
20780;1.25124;SHIFT-DR
20781;1.25125;SHIFT-DR
20782;1.25125;SHIFT-DR
20783;1.25125;SHIFT-DR
20784;1.25125;SHIFT-DR
20785;1.25126;SHIFT-DR
20786;1.25126;SHIFT-DR
20787;1.25126;SHIFT-DR
20788;1.25126;SHIFT-DR
20789;1.25126;SHIFT-DR
20790;1.25127;SHIFT-DR
20791;1.25127;SHIFT-DR
20792;1.25127;SHIFT-DR
20793;1.25127;SHIFT-DR
20794;1.25128;SHIFT-DR
20795;1.25128;SHIFT-DR
20796;1.25128;SHIFT-DR
20797;1.25128;SHIFT-DR
20798;1.25128;SHIFT-DR
20799;1.25129;SHIFT-DR
20800;1.25129;SHIFT-DR
20801;1.25129;SHIFT-DR
20802;1.25129;SHIFT-DR
20803;1.2513;SHIFT-DR
20804;1.2513;SHIFT-DR
20805;1.2513;SHIFT-DR
20806;1.2513;SHIFT-DR
20807;1.2513;SHIFT-DR
20808;1.25131;SHIFT-DR
20809;1.25131;SHIFT-DR
20810;1.25131;SHIFT-DR
20811;1.25131;SHIFT-DR
20812;1.25132;SHIFT-DR
20813;1.25132;SHIFT-DR
20814;1.25132;SHIFT-DR
20815;1.25132;SHIFT-DR
20816;1.25132;SHIFT-DR
20817;1.25133;SHIFT-DR
20818;1.25133;SHIFT-DR
20819;1.25133;SHIFT-DR
20820;1.25133;SHIFT-DR
20821;1.25134;SHIFT-DR
20822;1.25134;SHIFT-DR
20823;1.25134;SHIFT-DR
20824;1.25134;SHIFT-DR
20825;1.25135;SHIFT-DR
20826;1.25135;SHIFT-DR
20827;1.25135;SHIFT-DR
20828;1.25135;SHIFT-DR
20829;1.25135;SHIFT-DR
20830;1.25136;SHIFT-DR
20831;1.25136;SHIFT-DR
20832;1.25136;SHIFT-DR
20833;1.25136;SHIFT-DR
20834;1.25137;SHIFT-DR
20835;1.25137;SHIFT-DR
20836;1.25137;SHIFT-DR
20837;1.25137;SHIFT-DR
20838;1.25137;SHIFT-DR
20839;1.25138;SHIFT-DR
20840;1.25138;SHIFT-DR
20841;1.25138;SHIFT-DR
20842;1.25138;SHIFT-DR
20843;1.25139;SHIFT-DR
20844;1.25139;SHIFT-DR
20845;1.25139;SHIFT-DR
20846;1.25139;SHIFT-DR
20847;1.25139;SHIFT-DR
20848;1.2514;SHIFT-DR
20849;1.2514;SHIFT-DR
20850;1.2514;SHIFT-DR
20851;1.2514;SHIFT-DR
20852;1.25141;SHIFT-DR
20853;1.25141;SHIFT-DR
20854;1.25141;SHIFT-DR
20855;1.25141;SHIFT-DR
20856;1.25141;SHIFT-DR
20857;1.25142;SHIFT-DR
20858;1.25142;SHIFT-DR
20859;1.25142;SHIFT-DR
20860;1.25143;SHIFT-DR
20861;1.25143;SHIFT-DR
20862;1.25143;SHIFT-DR
20863;1.25143;SHIFT-DR
20864;1.25143;SHIFT-DR
20865;1.25144;SHIFT-DR
20866;1.25144;SHIFT-DR
20867;1.25144;SHIFT-DR
20868;1.25144;SHIFT-DR
20869;1.25145;SHIFT-DR
20870;1.25145;SHIFT-DR
20871;1.25145;SHIFT-DR
20872;1.25145;SHIFT-DR
20873;1.25146;SHIFT-DR
20874;1.25146;SHIFT-DR
20875;1.25146;SHIFT-DR
20876;1.25146;SHIFT-DR
20877;1.25146;SHIFT-DR
20878;1.25147;SHIFT-DR
20879;1.25147;SHIFT-DR
20880;1.25147;SHIFT-DR
20881;1.25147;SHIFT-DR
20882;1.25148;SHIFT-DR
20883;1.25148;SHIFT-DR
20884;1.25148;SHIFT-DR
20885;1.25148;SHIFT-DR
20886;1.25148;SHIFT-DR
20887;1.25149;SHIFT-DR
20888;1.25149;SHIFT-DR
20889;1.25149;SHIFT-DR
20890;1.25149;SHIFT-DR
20891;1.2515;SHIFT-DR
20892;1.2515;SHIFT-DR
20893;1.2515;SHIFT-DR
20894;1.2515;SHIFT-DR
20895;1.2515;SHIFT-DR
20896;1.25151;SHIFT-DR
20897;1.25151;SHIFT-DR
20898;1.25151;SHIFT-DR
20899;1.25151;SHIFT-DR
20900;1.25152;SHIFT-DR
20901;1.25152;SHIFT-DR
20902;1.25152;SHIFT-DR
20903;1.25152;EXIT1-DR
20904;1.25181;UPDATE-DR
20905;1.25181;RUN-TEST/IDLE
20906;1.26262;SELECT-DR-SCAN
20907;1.26262;CAPTURE-DR
20908;1.26262;SHIFT-DR
20909;1.26359;SHIFT-DR
20910;1.26359;SHIFT-DR
20911;1.26359;SHIFT-DR
20912;1.2636;SHIFT-DR
20913;1.2636;SHIFT-DR
20914;1.2636;SHIFT-DR
20915;1.2636;SHIFT-DR
20916;1.2636;SHIFT-DR
20917;1.26361;SHIFT-DR
20918;1.26361;SHIFT-DR
20919;1.26361;SHIFT-DR
20920;1.26361;SHIFT-DR
20921;1.26362;SHIFT-DR
20922;1.26362;SHIFT-DR
20923;1.26362;SHIFT-DR
20924;1.26362;SHIFT-DR
20925;1.26363;SHIFT-DR
20926;1.26363;SHIFT-DR
20927;1.26363;SHIFT-DR
20928;1.26363;SHIFT-DR
20929;1.26364;SHIFT-DR
20930;1.26364;SHIFT-DR
20931;1.26364;SHIFT-DR
20932;1.26364;SHIFT-DR
20933;1.26365;SHIFT-DR
20934;1.26365;SHIFT-DR
20935;1.26365;SHIFT-DR
20936;1.26365;SHIFT-DR
20937;1.26365;SHIFT-DR
20938;1.26366;SHIFT-DR
20939;1.26366;SHIFT-DR
20940;1.26366;SHIFT-DR
20941;1.26366;SHIFT-DR
20942;1.26367;SHIFT-DR
20943;1.26367;SHIFT-DR
20944;1.26367;SHIFT-DR
20945;1.26367;SHIFT-DR
20946;1.26367;SHIFT-DR
20947;1.26368;SHIFT-DR
20948;1.26368;SHIFT-DR
20949;1.26368;SHIFT-DR
20950;1.26368;SHIFT-DR
20951;1.26369;SHIFT-DR
20952;1.26369;SHIFT-DR
20953;1.26369;SHIFT-DR
20954;1.26369;SHIFT-DR
20955;1.26369;SHIFT-DR
20956;1.2637;SHIFT-DR
20957;1.2637;SHIFT-DR
20958;1.2637;SHIFT-DR
20959;1.2637;SHIFT-DR
20960;1.26371;SHIFT-DR
20961;1.26371;SHIFT-DR
20962;1.26371;SHIFT-DR
20963;1.26371;SHIFT-DR
20964;1.26371;SHIFT-DR
20965;1.26372;SHIFT-DR
20966;1.26372;SHIFT-DR
20967;1.26372;SHIFT-DR
20968;1.26372;SHIFT-DR
20969;1.26373;SHIFT-DR
20970;1.26373;SHIFT-DR
20971;1.26373;SHIFT-DR
20972;1.26373;SHIFT-DR
20973;1.26374;SHIFT-DR
20974;1.26374;SHIFT-DR
20975;1.26374;SHIFT-DR
20976;1.26374;SHIFT-DR
20977;1.26374;SHIFT-DR
20978;1.26375;SHIFT-DR
20979;1.26375;SHIFT-DR
20980;1.26375;SHIFT-DR
20981;1.26375;SHIFT-DR
20982;1.26376;SHIFT-DR
20983;1.26376;SHIFT-DR
20984;1.26376;SHIFT-DR
20985;1.26376;SHIFT-DR
20986;1.26376;SHIFT-DR
20987;1.26377;SHIFT-DR
20988;1.26377;SHIFT-DR
20989;1.26377;SHIFT-DR
20990;1.26377;SHIFT-DR
20991;1.26378;SHIFT-DR
20992;1.26378;SHIFT-DR
20993;1.26378;SHIFT-DR
20994;1.26378;SHIFT-DR
20995;1.26378;SHIFT-DR
20996;1.26379;SHIFT-DR
20997;1.26379;SHIFT-DR
20998;1.26379;SHIFT-DR
20999;1.26379;SHIFT-DR
21000;1.2638;SHIFT-DR
21001;1.2638;SHIFT-DR
21002;1.2638;SHIFT-DR
21003;1.2638;SHIFT-DR
21004;1.2638;SHIFT-DR
21005;1.26381;SHIFT-DR
21006;1.26381;SHIFT-DR
21007;1.26381;SHIFT-DR
21008;1.26382;SHIFT-DR
21009;1.26382;SHIFT-DR
21010;1.26382;SHIFT-DR
21011;1.26382;SHIFT-DR
21012;1.26382;SHIFT-DR
21013;1.26383;SHIFT-DR
21014;1.26383;SHIFT-DR
21015;1.26383;SHIFT-DR
21016;1.26383;SHIFT-DR
21017;1.26384;SHIFT-DR
21018;1.26384;SHIFT-DR
21019;1.26384;SHIFT-DR
21020;1.26384;SHIFT-DR
21021;1.26385;SHIFT-DR
21022;1.26385;SHIFT-DR
21023;1.26385;SHIFT-DR
21024;1.26385;SHIFT-DR
21025;1.26385;SHIFT-DR
21026;1.26386;SHIFT-DR
21027;1.26386;SHIFT-DR
21028;1.26386;SHIFT-DR
21029;1.26386;SHIFT-DR
21030;1.26387;SHIFT-DR
21031;1.26387;SHIFT-DR
21032;1.26387;SHIFT-DR
21033;1.26387;SHIFT-DR
21034;1.26387;SHIFT-DR
21035;1.26388;SHIFT-DR
21036;1.26388;SHIFT-DR
21037;1.26388;SHIFT-DR
21038;1.26388;SHIFT-DR
21039;1.26389;SHIFT-DR
21040;1.26389;SHIFT-DR
21041;1.26389;SHIFT-DR
21042;1.26389;SHIFT-DR
21043;1.26389;SHIFT-DR
21044;1.2639;SHIFT-DR
21045;1.2639;SHIFT-DR
21046;1.2639;SHIFT-DR
21047;1.2639;SHIFT-DR
21048;1.26391;SHIFT-DR
21049;1.26391;SHIFT-DR
21050;1.26391;SHIFT-DR
21051;1.26391;SHIFT-DR
21052;1.26391;SHIFT-DR
21053;1.26392;SHIFT-DR
21054;1.26392;SHIFT-DR
21055;1.26392;SHIFT-DR
21056;1.26392;SHIFT-DR
21057;1.26393;SHIFT-DR
21058;1.26393;SHIFT-DR
21059;1.26393;SHIFT-DR
21060;1.26393;SHIFT-DR
21061;1.26394;SHIFT-DR
21062;1.26394;SHIFT-DR
21063;1.26394;SHIFT-DR
21064;1.26394;SHIFT-DR
21065;1.26394;SHIFT-DR
21066;1.26395;SHIFT-DR
21067;1.26395;SHIFT-DR
21068;1.26395;SHIFT-DR
21069;1.26395;SHIFT-DR
21070;1.26396;SHIFT-DR
21071;1.26396;SHIFT-DR
21072;1.26396;SHIFT-DR
21073;1.26396;SHIFT-DR
21074;1.26396;SHIFT-DR
21075;1.26397;SHIFT-DR
21076;1.26397;SHIFT-DR
21077;1.26397;SHIFT-DR
21078;1.26397;SHIFT-DR
21079;1.26398;SHIFT-DR
21080;1.26398;SHIFT-DR
21081;1.26398;SHIFT-DR
21082;1.26398;SHIFT-DR
21083;1.26398;SHIFT-DR
21084;1.26399;SHIFT-DR
21085;1.26399;SHIFT-DR
21086;1.26399;SHIFT-DR
21087;1.264;SHIFT-DR
21088;1.264;SHIFT-DR
21089;1.264;SHIFT-DR
21090;1.264;SHIFT-DR
21091;1.264;SHIFT-DR
21092;1.264;SHIFT-DR
21093;1.26401;SHIFT-DR
21094;1.26401;SHIFT-DR
21095;1.26401;SHIFT-DR
21096;1.26402;SHIFT-DR
21097;1.26402;SHIFT-DR
21098;1.26402;SHIFT-DR
21099;1.26402;SHIFT-DR
21100;1.26402;SHIFT-DR
21101;1.26403;SHIFT-DR
21102;1.26403;SHIFT-DR
21103;1.26403;SHIFT-DR
21104;1.26403;SHIFT-DR
21105;1.26404;SHIFT-DR
21106;1.26404;SHIFT-DR
21107;1.26404;SHIFT-DR
21108;1.26404;SHIFT-DR
21109;1.26405;SHIFT-DR
21110;1.26405;SHIFT-DR
21111;1.26405;SHIFT-DR
21112;1.26405;SHIFT-DR
21113;1.26405;SHIFT-DR
21114;1.26406;SHIFT-DR
21115;1.26406;SHIFT-DR
21116;1.26406;SHIFT-DR
21117;1.26406;SHIFT-DR
21118;1.26407;SHIFT-DR
21119;1.26407;SHIFT-DR
21120;1.26407;SHIFT-DR
21121;1.26407;SHIFT-DR
21122;1.26407;SHIFT-DR
21123;1.26408;SHIFT-DR
21124;1.26408;SHIFT-DR
21125;1.26408;SHIFT-DR
21126;1.26408;SHIFT-DR
21127;1.26409;SHIFT-DR
21128;1.26409;SHIFT-DR
21129;1.26409;SHIFT-DR
21130;1.26409;SHIFT-DR
21131;1.26409;SHIFT-DR
21132;1.2641;SHIFT-DR
21133;1.2641;SHIFT-DR
21134;1.2641;SHIFT-DR
21135;1.2641;SHIFT-DR
21136;1.26411;SHIFT-DR
21137;1.26411;SHIFT-DR
21138;1.26411;SHIFT-DR
21139;1.26411;SHIFT-DR
21140;1.26411;SHIFT-DR
21141;1.26412;SHIFT-DR
21142;1.26412;SHIFT-DR
21143;1.26412;SHIFT-DR
21144;1.26412;SHIFT-DR
21145;1.26413;SHIFT-DR
21146;1.26413;SHIFT-DR
21147;1.26413;SHIFT-DR
21148;1.26413;SHIFT-DR
21149;1.26414;SHIFT-DR
21150;1.26414;SHIFT-DR
21151;1.26414;SHIFT-DR
21152;1.26414;SHIFT-DR
21153;1.26414;SHIFT-DR
21154;1.26415;SHIFT-DR
21155;1.26415;SHIFT-DR
21156;1.26415;SHIFT-DR
21157;1.26415;SHIFT-DR
21158;1.26416;SHIFT-DR
21159;1.26416;SHIFT-DR
21160;1.26416;SHIFT-DR
21161;1.26416;SHIFT-DR
21162;1.26416;SHIFT-DR
21163;1.26417;SHIFT-DR
21164;1.26417;SHIFT-DR
21165;1.26461;SHIFT-DR
21166;1.26461;SHIFT-DR
21167;1.26461;SHIFT-DR
21168;1.26461;SHIFT-DR
21169;1.26461;SHIFT-DR
21170;1.26462;SHIFT-DR
21171;1.26462;SHIFT-DR
21172;1.26462;SHIFT-DR
21173;1.26462;SHIFT-DR
21174;1.26463;SHIFT-DR
21175;1.26463;SHIFT-DR
21176;1.26463;SHIFT-DR
21177;1.26463;SHIFT-DR
21178;1.26463;SHIFT-DR
21179;1.26464;SHIFT-DR
21180;1.26464;SHIFT-DR
21181;1.26464;SHIFT-DR
21182;1.26464;SHIFT-DR
21183;1.26465;SHIFT-DR
21184;1.26465;SHIFT-DR
21185;1.26465;SHIFT-DR
21186;1.26465;SHIFT-DR
21187;1.26465;SHIFT-DR
21188;1.26466;SHIFT-DR
21189;1.26466;SHIFT-DR
21190;1.26466;SHIFT-DR
21191;1.26466;SHIFT-DR
21192;1.26467;SHIFT-DR
21193;1.26467;SHIFT-DR
21194;1.26467;SHIFT-DR
21195;1.26467;SHIFT-DR
21196;1.26467;SHIFT-DR
21197;1.26468;SHIFT-DR
21198;1.26468;SHIFT-DR
21199;1.26468;SHIFT-DR
21200;1.26468;SHIFT-DR
21201;1.26469;SHIFT-DR
21202;1.26469;SHIFT-DR
21203;1.26469;SHIFT-DR
21204;1.26469;SHIFT-DR
21205;1.2647;SHIFT-DR
21206;1.2647;SHIFT-DR
21207;1.2647;SHIFT-DR
21208;1.2647;SHIFT-DR
21209;1.2647;SHIFT-DR
21210;1.26471;SHIFT-DR
21211;1.26471;SHIFT-DR
21212;1.26471;SHIFT-DR
21213;1.26472;SHIFT-DR
21214;1.26472;SHIFT-DR
21215;1.26472;SHIFT-DR
21216;1.26472;SHIFT-DR
21217;1.26472;SHIFT-DR
21218;1.26472;SHIFT-DR
21219;1.26473;SHIFT-DR
21220;1.26473;SHIFT-DR
21221;1.26473;SHIFT-DR
21222;1.26474;SHIFT-DR
21223;1.26474;SHIFT-DR
21224;1.26474;SHIFT-DR
21225;1.26474;SHIFT-DR
21226;1.26474;SHIFT-DR
21227;1.26474;SHIFT-DR
21228;1.26475;SHIFT-DR
21229;1.26475;SHIFT-DR
21230;1.26475;SHIFT-DR
21231;1.26476;SHIFT-DR
21232;1.26476;SHIFT-DR
21233;1.26476;SHIFT-DR
21234;1.26476;SHIFT-DR
21235;1.26476;SHIFT-DR
21236;1.26477;SHIFT-DR
21237;1.26477;SHIFT-DR
21238;1.26477;SHIFT-DR
21239;1.26477;SHIFT-DR
21240;1.26478;SHIFT-DR
21241;1.26478;SHIFT-DR
21242;1.26478;SHIFT-DR
21243;1.26478;SHIFT-DR
21244;1.26478;SHIFT-DR
21245;1.26479;SHIFT-DR
21246;1.26479;SHIFT-DR
21247;1.26479;SHIFT-DR
21248;1.26479;SHIFT-DR
21249;1.2648;SHIFT-DR
21250;1.2648;SHIFT-DR
21251;1.2648;SHIFT-DR
21252;1.2648;SHIFT-DR
21253;1.26481;SHIFT-DR
21254;1.26481;SHIFT-DR
21255;1.26481;SHIFT-DR
21256;1.26481;SHIFT-DR
21257;1.26481;SHIFT-DR
21258;1.26482;SHIFT-DR
21259;1.26482;SHIFT-DR
21260;1.26482;SHIFT-DR
21261;1.26482;SHIFT-DR
21262;1.26483;SHIFT-DR
21263;1.26483;SHIFT-DR
21264;1.26483;SHIFT-DR
21265;1.26483;SHIFT-DR
21266;1.26483;SHIFT-DR
21267;1.26484;SHIFT-DR
21268;1.26484;SHIFT-DR
21269;1.26484;SHIFT-DR
21270;1.26484;SHIFT-DR
21271;1.26485;SHIFT-DR
21272;1.26485;SHIFT-DR
21273;1.26485;SHIFT-DR
21274;1.26485;SHIFT-DR
21275;1.26485;SHIFT-DR
21276;1.26486;SHIFT-DR
21277;1.26486;SHIFT-DR
21278;1.26486;SHIFT-DR
21279;1.26486;SHIFT-DR
21280;1.26487;SHIFT-DR
21281;1.26487;SHIFT-DR
21282;1.26487;SHIFT-DR
21283;1.26487;SHIFT-DR
21284;1.26487;SHIFT-DR
21285;1.26488;SHIFT-DR
21286;1.26488;SHIFT-DR
21287;1.26488;SHIFT-DR
21288;1.26488;SHIFT-DR
21289;1.26489;SHIFT-DR
21290;1.26489;SHIFT-DR
21291;1.26489;SHIFT-DR
21292;1.26489;SHIFT-DR
21293;1.2649;SHIFT-DR
21294;1.2649;SHIFT-DR
21295;1.2649;SHIFT-DR
21296;1.2649;SHIFT-DR
21297;1.2649;SHIFT-DR
21298;1.26491;SHIFT-DR
21299;1.26491;SHIFT-DR
21300;1.26491;SHIFT-DR
21301;1.26492;SHIFT-DR
21302;1.26492;SHIFT-DR
21303;1.26492;SHIFT-DR
21304;1.26492;SHIFT-DR
21305;1.26492;SHIFT-DR
21306;1.26492;SHIFT-DR
21307;1.26493;SHIFT-DR
21308;1.26493;SHIFT-DR
21309;1.26493;SHIFT-DR
21310;1.26494;SHIFT-DR
21311;1.26494;SHIFT-DR
21312;1.26494;SHIFT-DR
21313;1.26494;SHIFT-DR
21314;1.26494;SHIFT-DR
21315;1.26495;SHIFT-DR
21316;1.26495;SHIFT-DR
21317;1.26495;SHIFT-DR
21318;1.26495;SHIFT-DR
21319;1.26496;SHIFT-DR
21320;1.26496;SHIFT-DR
21321;1.26496;SHIFT-DR
21322;1.26496;SHIFT-DR
21323;1.26496;SHIFT-DR
21324;1.26497;SHIFT-DR
21325;1.26497;SHIFT-DR
21326;1.26497;SHIFT-DR
21327;1.26497;SHIFT-DR
21328;1.26498;SHIFT-DR
21329;1.26498;SHIFT-DR
21330;1.26498;SHIFT-DR
21331;1.26498;SHIFT-DR
21332;1.26498;SHIFT-DR
21333;1.26499;SHIFT-DR
21334;1.26499;SHIFT-DR
21335;1.26499;SHIFT-DR
21336;1.26499;SHIFT-DR
21337;1.265;SHIFT-DR
21338;1.265;SHIFT-DR
21339;1.265;SHIFT-DR
21340;1.265;SHIFT-DR
21341;1.26501;SHIFT-DR
21342;1.26501;SHIFT-DR
21343;1.26501;SHIFT-DR
21344;1.26501;SHIFT-DR
21345;1.26501;SHIFT-DR
21346;1.26502;SHIFT-DR
21347;1.26502;SHIFT-DR
21348;1.26502;SHIFT-DR
21349;1.26502;SHIFT-DR
21350;1.26503;SHIFT-DR
21351;1.26503;SHIFT-DR
